"Time(s)", "Thrust (N)"
1.68947,695.16
1.689503,695.28
1.689537,695.28
1.68957,695.28
1.689604,693.36
1.689637,693.24
1.68967,693.24
1.689704,694.08
1.689738,694.08
1.689771,694.44
1.689804,690.84
1.689837,693.96
1.689871,691.08
1.689905,693.96
1.689938,694.44
1.689971,694.44
1.690005,695.52
1.690038,695.52
1.690072,695.52
1.690104,696.6
1.690138,695.52
1.690183,693.96
1.69045,693.96
1.690561,696.36
1.690595,696.36
1.690629,695.28
1.690661,695.28
1.690695,696.24
1.690729,696.24
1.690762,695.28
1.690796,694.92
1.690828,693.24
1.690862,693.24
1.690896,695.4
1.690929,696.72
1.690963,696.72
1.690996,696.36
1.691029,695.88
1.691063,694.32
1.691097,692.16
1.691129,692.76
1.691163,692.76
1.691196,693.96
1.69123,694.8
1.691264,694.8
1.691296,696.24
1.69133,696.24
1.691364,696.24
1.691397,695.88
1.691431,694.68
1.691464,694.68
1.691497,694.68
1.691531,695.4
1.691565,697.92
1.691597,699
1.691631,697.92
1.691664,696
1.691698,696
1.691732,696
1.691764,691.8
1.691798,691.8
1.691832,692.64
1.691865,695.88
1.691898,696
1.691931,695.88
1.691965,694.8
1.691999,692.64
1.692032,694.8
1.692065,693.72
1.692099,694.8
1.692132,693.72
1.692166,692.52
1.6922,692.52
1.692232,693.24
1.692266,699
1.692299,699.36
1.692333,699
1.692366,697.56
1.692399,694.92
1.692433,694.92
1.692467,693.96
1.6925,693.96
1.692533,692.88
1.692567,693.24
1.6926,693.24
1.692634,694.68
1.692666,694.68
1.6927,692.28
1.692734,692.28
1.692767,692.28
1.692801,693
1.692834,692.52
1.692867,692.52
1.692901,692.16
1.692935,692.16
1.692968,693.24
1.693001,693.24
1.693034,695.52
1.693068,692.4
1.693113,692.04
1.693146,692.04
1.693179,693.12
1.693212,693.12
1.693246,697.08
1.69328,694.56
1.693313,696.48
1.693346,696.48
1.69338,696.48
1.693413,695.64
1.693447,695.64
1.693481,692.88
1.693513,692.88
1.693547,692.88
1.693581,694.44
1.693614,694.44
1.693647,694.44
1.69368,693.96
1.693714,694.8
1.693748,694.8
1.693781,694.8
1.693814,691.08
1.693848,691.08
1.693881,692.16
1.693915,694.68
1.693947,696.48
1.693981,696.48
1.694015,693.6
1.694048,693.6
1.694082,694.32
1.694115,694.32
1.694148,694.32
1.694182,694.08
1.694216,695.28
1.694252,694.68
1.694281,694.68
1.694315,694.68
1.694349,694.68
1.694383,693.96
1.694415,693.6
1.694449,693.24
1.694483,693.6
1.694516,692.64
1.69455,692.88
1.694583,692.88
1.694616,692.88
1.69465,691.2
1.694684,690.6
1.694717,690.6
1.69475,691.92
1.694783,693.96
1.694817,693.96
1.694851,693.12
1.694883,693.12
1.694917,693.84
1.694951,696.72
1.694984,693.84
1.695018,688.92
1.69505,688.92
1.695084,693.48
1.695118,693.48
1.695151,696.12
1.695184,697.8
1.695218,697.8
1.695251,697.68
1.695285,697.32
1.695319,697.32
1.695351,696.24
1.695388,696
1.695418,696.24
1.695452,696
1.695486,696.6
1.695518,697.32
1.695552,697.32
1.695586,697.32
1.695619,695.52
1.695652,694.44
1.695686,693.12
1.695719,693.12
1.695753,692.16
1.695787,692.16
1.695819,692.16
1.695853,692.04
1.695886,692.04
1.69592,692.04
1.695954,695.04
1.695986,695.04
1.69602,695.04
1.696054,694.92
1.696087,693
1.69612,693
1.696153,693.72
1.696187,694.08
1.696221,694.08
1.696254,695.16
1.696287,695.16
1.696321,693.24
1.696354,693.24
1.696388,696.84
1.696421,696.84
1.696454,694.32
1.696488,694.2
1.696521,694.2
1.696554,694.44
1.696588,694.44
1.696621,694.44
1.696655,695.16
1.696689,696.84
1.696722,696.84
1.696755,696.36
1.696789,696.24
1.696822,694.32
1.696856,691.68
1.696888,694.32
1.696922,694.56
1.696956,694.56
1.696989,693.72
1.697023,693.72
1.697056,693.84
1.697089,695.52
1.697123,696.96
1.697157,696.96
1.697189,696.72
1.697223,696.12
1.697256,696.12
1.69729,693.6
1.697324,694.08
1.697356,693.84
1.69739,694.08
1.697424,694.68
1.697457,694.68
1.697491,693.72
1.697524,693.24
1.697557,693.24
1.697591,693.24
1.697624,695.16
1.697657,695.16
1.69769,695.16
1.697724,695.52
1.697758,695.52
1.697792,699.96
1.697824,694.8
1.697858,694.92
1.697892,694.8
1.697925,694.32
1.697959,691.92
1.697991,694.32
1.698025,697.32
1.698059,697.32
1.698092,694.08
1.698125,694.08
1.698159,695.64
1.698192,695.64
1.698226,696.12
1.698259,693.84
1.698292,696.12
1.698326,693.84
1.698359,694.56
1.698393,694.56
1.698426,695.16
1.698459,695.16
1.698493,695.52
1.698527,695.16
1.69856,695.52
1.698593,696.36
1.698626,696.36
1.69866,696.24
1.698694,692.88
1.698727,692.88
1.69876,695.28
1.698794,696.36
1.698827,696.84
1.698861,696.84
1.698894,696.84
1.698927,695.16
1.698961,695.16
1.698995,696.6
1.699028,696.6
1.699061,694.92
1.699094,694.92
1.699128,696.12
1.699162,697.2
1.699194,696.6
1.699228,696.6
1.699262,695.64
1.699295,693
1.699329,693
1.699361,695.16
1.699395,695.16
1.699429,695.16
1.699462,695.4
1.699496,695.4
1.699529,694.56
1.699562,694.56
1.699596,694.44
1.69963,695.04
1.699662,695.04
1.699696,695.04
1.69973,697.08
1.699763,697.68
1.699797,697.68
1.699829,697.08
1.699863,696.6
1.699897,696.48
1.69993,696.48
1.699962,696.48
1.699997,696.48
1.70003,696.48
1.700064,696.48
1.700097,696.48
1.70013,696.48
1.700164,696.48
1.700197,697.56
1.700231,697.56
1.700265,694.32
1.700297,693.96
1.700331,693.96
1.700365,694.8
1.700398,694.92
1.700431,694.8
1.700464,699.24
1.700498,694.56
1.700532,695.76
1.700565,695.76
1.700598,696.96
1.700632,697.68
1.700665,697.68
1.700699,697.68
1.700733,698.64
1.700765,699.84
1.700799,698.64
1.700832,696.36
1.700866,696.36
1.700899,695.52
1.700932,697.08
1.700966,697.08
1.701,697.08
1.701033,694.44
1.701066,694.44
1.701097,695.28
1.701133,695.28
1.701167,695.28
1.701199,696.6
1.701233,700.68
1.701267,698.64
1.7013,698.64
1.701334,697.8
1.701367,697.8
1.7014,697.8
1.701434,693.48
1.701468,693.48
1.701501,693.84
1.701534,697.44
1.701567,695.28
1.701601,695.64
1.701635,695.64
1.701667,695.64
1.701701,695.28
1.701735,691.44
1.701768,691.44
1.701802,693.96
1.701835,694.92
1.701868,693.96
1.701902,694.92
1.701935,691.2
1.701968,694.2
1.702002,694.2
1.702035,695.4
1.702069,696.72
1.702103,695.4
1.702135,695.28
1.702169,695.28
1.702203,695.28
1.702239,694.08
1.702269,694.08
1.702302,694.08
1.702336,692.76
1.70237,692.76
1.702403,695.76
1.702436,695.76
1.70247,692.88
1.702503,692.88
1.702537,694.44
1.702571,694.44
1.702603,694.44
1.702637,695.88
1.70267,696.48
1.702704,696.48
1.702738,696.12
1.70277,692.28
1.702804,692.28
1.702838,692.28
1.702871,695.52
1.702904,695.52
1.702937,694.68
1.702971,694.68
1.703005,695.16
1.703038,695.76
1.703071,695.76
1.703105,696.24
1.703138,693.72
1.703172,696.24
1.703205,696.24
1.703238,698.28
1.703272,699.84
1.703306,699.84
1.703339,697.92
1.703375,696.12
1.703405,696.12
1.703439,692.64
1.703473,692.64
1.703506,695.04
1.703539,695.04
1.703573,694.68
1.703606,694.68
1.70364,694.92
1.703672,696.6
1.703706,694.92
1.70374,696.6
1.703773,697.2
1.703807,697.2
1.70384,696.24
1.703873,693.96
1.703907,693.96
1.703941,693.72
1.703973,694.32
1.704007,696.12
1.704041,696.48
1.704074,696.48
1.704108,693.12
1.70414,693.12
1.704174,693.72
1.704208,696.36
1.704241,694.8
1.704275,696.6
1.704308,694.8
1.704341,697.68
1.704375,696.72
1.704409,696.72
1.704441,696.12
1.704475,692.76
1.704508,695.76
1.704541,695.76
1.704576,695.76
1.704608,695.76
1.704642,696.96
1.704676,696.96
1.704709,696.72
1.704743,696.6
1.704776,695.28
1.704809,695.28
1.704843,694.2
1.704876,694.2
1.704909,694.68
1.704943,694.68
1.704976,694.08
1.70501,694.08
1.705044,694.56
1.705076,694.56
1.70511,696.48
1.705143,696.36
1.705177,697.68
1.70521,696.36
1.705243,697.08
1.705277,692.04
1.705311,695.16
1.705344,695.16
1.705377,695.88
1.705411,697.08
1.705444,695.88
1.705478,694.56
1.705512,694.56
1.705544,696.36
1.705578,696.36
1.705611,690.72
1.705645,690.72
1.705677,694.8
1.705711,698.76
1.705745,694.8
1.705779,697.2
1.705812,695.28
1.705845,695.28
1.705879,695.28
1.705912,693.84
1.705946,694.68
1.705978,694.68
1.706012,695.16
1.706046,696.6
1.706079,695.28
1.706113,695.88
1.706146,695.28
1.706179,695.76
1.706213,695.76
1.706246,695.76
1.70628,694.08
1.706313,694.08
1.706346,695.4
1.70638,695.4
1.706414,694.44
1.706446,694.44
1.70648,692.04
1.706514,695.04
1.706547,695.28
1.706581,696.48
1.706614,696.48
1.706647,697.08
1.706681,693
1.706714,693
1.706747,692.4
1.706781,692.4
1.706814,693.72
1.706848,694.68
1.706892,695.88
1.706937,695.88
1.706971,694.68
1.707003,694.56
1.707037,694.68
1.70707,695.64
1.707104,695.64
1.707138,695.4
1.70717,694.44
1.707204,695.4
1.707238,695.04
1.707271,695.04
1.707305,695.04
1.707338,692.64
1.707382,693.72
1.707416,693.72
1.707449,693.72
1.707483,696.12
1.707517,693.48
1.707549,693.48
1.707583,693.48
1.707617,692.04
1.70765,696.6
1.707683,692.88
1.707716,694.68
1.70775,693.12
1.707784,694.68
1.707817,693.72
1.70785,693.72
1.707884,690.36
1.707917,690.36
1.707951,690.36
1.707983,693.72
1.708017,689.64
1.708051,693.72
1.708084,694.44
1.708118,694.44
1.708151,695.64
1.708184,694.08
1.708218,694.08
1.708252,694.08
1.708285,695.16
1.708318,695.16
1.708351,693.72
1.708385,693.72
1.708419,693.24
1.708451,697.32
1.708485,690.6
1.708519,694.92
1.708552,694.56
1.708586,694.56
1.708619,694.08
1.708652,693.6
1.708686,693.12
1.708719,693.12
1.708752,695.28
1.708786,696.24
1.708819,695.28
1.708853,693.12
1.708887,693.12
1.708919,693.12
1.708953,692.64
1.708987,691.92
1.70902,692.64
1.709054,692.76
1.709086,694.92
1.70912,694.92
1.709154,694.2
1.709187,693.72
1.70922,693.36
1.709254,693.36
1.709287,690.72
1.709321,692.4
1.709355,692.4
1.709387,692.4
1.709421,691.32
1.709455,691.32
1.709488,694.2
1.709522,694.2
1.709554,693.84
1.709588,691.08
1.709622,692.28
1.709655,692.28
1.709688,692.28
1.709722,692.28
1.709755,691.56
1.709789,692.28
1.709822,692.4
1.709855,692.4
1.709889,692.4
1.709922,693
1.709956,693
1.709989,693
1.710022,692.16
1.710056,692.16
1.71009,691.08
1.710123,692.16
1.710156,691.68
1.710189,691.92
1.710223,691.92
1.71026,692.16
1.71029,697.68
1.710323,694.44
1.710357,694.44
1.71039,693.96
1.710424,693.96
1.710457,693.96
1.71049,695.64
1.710524,694.32
1.710557,694.32
1.710591,693.6
1.710624,693.6
1.710657,693.6
1.710691,691.32
1.710725,691.32
1.710757,694.08
1.710791,694.08
1.710825,694.08
1.710858,690
1.710892,696.84
1.710924,694.32
1.710958,697.44
1.710992,694.32
1.711025,695.76
1.711059,695.76
1.711092,695.76
1.711125,693.72
1.711159,693.72
1.711193,694.92
1.711225,694.92
1.711259,694.92
1.711292,695.4
1.711326,695.4
1.71136,693.72
1.711395,693.6
1.711425,693.6
1.71146,693.6
1.711493,695.4
1.711527,692.76
1.71156,694.8
1.711593,692.76
1.711627,694.68
1.71166,694.68
1.711693,694.68
1.711727,694.68
1.71176,694.68
1.711794,694.68
1.711828,694.08
1.71186,692.4
1.711894,694.08
1.711927,694.92
1.711961,694.92
1.711994,693.12
1.712027,689.76
1.712061,689.76
1.712095,692.04
1.712128,692.28
1.712161,692.04
1.712195,692.28
1.712228,692.16
1.712262,694.68
1.712295,694.92
1.712328,694.92
1.712362,696.24
1.712395,694.08
1.712429,693.6
1.712462,693.6
1.712495,696.48
1.712532,696.48
1.712562,694.68
1.712596,694.68
1.712629,694.68
1.712663,697.2
1.712696,694.68
1.71273,696.12
1.712762,696.12
1.712796,696.36
1.71283,696.36
1.712863,694.32
1.712897,693.96
1.71293,693.96
1.712963,693.96
1.712997,694.68
1.71303,693
1.713064,694.32
1.713097,693
1.71313,691.32
1.713164,689.76
1.713198,689.76
1.71323,694.32
1.713264,695.52
1.713298,695.52
1.713331,693.6
1.713365,693
1.713397,693
1.713431,691.56
1.713465,693.24
1.713498,691.56
1.713531,692.04
1.713565,692.04
1.713598,692.4
1.713632,696
1.713666,696
1.713698,696
1.713732,693.84
1.713765,692.16
1.713799,692.16
1.713833,692.52
1.713865,692.64
1.713899,692.64
1.713933,692.88
1.713966,694.08
1.713999,694.08
1.714033,694.92
1.714066,692.52
1.7141,692.28
1.714133,692.28
1.714166,692.88
1.7142,692.88
1.714233,692.88
1.714267,692.16
1.714301,693.12
1.714333,688.92
1.714367,693.12
1.714401,694.2
1.714434,694.56
1.714467,697.08
1.7145,697.08
1.714534,693.24
1.714568,692.52
1.714601,692.52
1.714634,694.68
1.714668,694.68
1.714701,694.8
1.714735,693.96
1.714768,695.88
1.714801,694.44
1.714834,694.44
1.714868,694.08
1.714902,693
1.714935,692.64
1.714968,693
1.715002,690.48
1.715036,691.08
1.715069,691.08
1.715102,691.08
1.715136,691.44
1.715169,691.44
1.715203,693.72
1.715235,693.72
1.715269,690.48
1.715303,690.48
1.715336,690.48
1.71537,692.4
1.715403,689.52
1.715436,692.88
1.71547,691.68
1.715504,692.88
1.715536,693
1.71557,695.76
1.715603,693.12
1.715637,693.12
1.715671,693.12
1.715703,692.52
1.715737,692.52
1.715771,690.36
1.715804,690.36
1.715838,692.04
1.715871,692.04
1.715904,691.08
1.715938,691.08
1.715971,691.32
1.716004,691.32
1.716038,691.2
1.716071,691.2
1.716105,692.76
1.716139,694.08
1.716171,693.84
1.716205,694.08
1.716239,693.84
1.716272,694.08
1.716306,690.48
1.716338,692.76
1.716372,691.56
1.716406,692.76
1.716439,695.88
1.716472,695.88
1.716506,695.28
1.716539,693.36
1.716573,692.52
1.716607,691.56
1.716639,691.56
1.716673,693.24
1.716706,693.24
1.71674,693.24
1.716773,693.6
1.716806,694.44
1.71684,694.44
1.716874,696.36
1.716907,696.36
1.71694,695.52
1.716974,692.28
1.717007,689.64
1.717041,692.28
1.717075,693.6
1.717107,693.6
1.717141,692.88
1.717175,692.88
1.717208,693.12
1.717241,693.48
1.717274,693.12
1.717308,693.48
1.717342,691.92
1.717375,691.92
1.717408,691.92
1.717442,691.92
1.717475,692.76
1.717509,691.92
1.717541,691.92
1.717575,691.92
1.717609,690.6
1.717642,690.6
1.717676,690.6
1.717709,691.56
1.717742,693.72
1.717776,693.72
1.71781,693.72
1.717843,693.6
1.717876,690
1.717909,690
1.717943,690
1.717977,693.48
1.718009,691.32
1.718043,694.32
1.718077,694.32
1.71811,694.68
1.718144,694.32
1.718177,694.68
1.71821,691.56
1.718242,689.4
1.718277,689.4
1.718311,693.48
1.718344,693.48
1.718377,694.2
1.718411,694.2
1.718445,694.2
1.718477,694.8
1.718511,692.16
1.718544,695.28
1.718578,692.16
1.718612,695.88
1.718644,692.04
1.718678,691.2
1.718712,690.84
1.718745,691.2
1.718778,693
1.718812,693
1.718845,692.04
1.718879,692.04
1.718912,692.04
1.718945,691.2
1.718979,691.2
1.719012,691.2
1.719046,690.48
1.71908,690.48
1.719112,692.16
1.719146,692.16
1.71918,692.16
1.719213,692.04
1.719246,691.32
1.719279,691.32
1.719313,690.96
1.719347,692.28
1.719383,692.28
1.719412,692.28
1.719447,692.88
1.71948,692.28
1.719514,692.88
1.719547,692.88
1.71958,692.88
1.719614,691.8
1.719647,691.8
1.719681,690.36
1.719714,692.88
1.719747,690.36
1.719781,692.52
1.719815,692.52
1.719848,694.92
1.719881,696.24
1.719915,696.24
1.719948,694.2
1.719982,693.72
1.720014,692.88
1.720048,692.88
1.720082,690.72
1.720115,690.6
1.720149,690.6
1.720182,690.36
1.720215,690.36
1.720249,690.36
1.720283,692.4
1.720315,692.76
1.720349,692.76
1.720382,691.92
1.720416,691.08
1.72045,691.92
1.720482,692.88
1.720519,692.88
1.720549,690
1.720583,690
1.720617,691.2
1.720649,692.28
1.720683,692.28
1.720717,694.2
1.72075,693.96
1.720783,693.96
1.720817,691.56
1.72085,691.56
1.720884,693.12
1.720918,693.12
1.72095,691.32
1.720984,691.32
1.721017,691.8
1.721051,694.2
1.721085,694.2
1.721117,694.2
1.721151,693.12
1.721185,691.8
1.721218,693.12
1.721251,691.8
1.721285,694.2
1.721318,692.64
1.721352,692.64
1.721386,692.64
1.721418,692.88
1.721452,692.88
1.721485,693.72
1.721519,692.88
1.721552,694.08
1.721585,692.88
1.721619,692.64
1.721653,691.2
1.721686,690.72
1.721719,689.16
1.721752,689.16
1.721786,691.44
1.72182,692.76
1.721853,692.76
1.721886,692.76
1.72192,691.68
1.721953,691.44
1.721987,691.44
1.72202,692.04
1.722053,692.04
1.722087,692.04
1.72212,689.4
1.722154,691.68
1.722187,691.68
1.72222,692.4
1.722254,692.64
1.722288,694.92
1.72232,695.52
1.722354,694.92
1.722388,693.96
1.722421,692.28
1.722455,693.96
1.722487,694.68
1.722521,694.68
1.722555,690.36
1.722588,689.76
1.722622,689.28
1.722655,689.28
1.722688,690.24
1.722722,692.4
1.722756,692.4
1.722788,690.12
1.722821,690.12
1.722855,690.84
1.722889,693.84
1.722923,690.84
1.722955,690.84
1.722989,690.36
1.723023,690.84
1.723056,690.96
1.72309,692.4
1.723123,693.84
1.723156,693.84
1.72319,693
1.723223,690.48
1.723256,693
1.72329,690.36
1.723323,693.6
1.723357,690.36
1.723391,692.52
1.723423,692.52
1.723457,692.52
1.723491,693.24
1.723524,690.84
1.723557,693.12
1.72359,691.68
1.723624,693.12
1.723658,691.92
1.723691,692.52
1.723724,692.52
1.723758,693.72
1.723791,694.68
1.723825,694.68
1.723859,692.88
1.723891,692.88
1.723925,692.88
1.723958,689.88
1.723992,689.88
1.724025,693.6
1.724058,693.6
1.724092,690.6
1.724126,690.6
1.724159,692.04
1.724192,692.76
1.724226,693.36
1.72427,692.76
1.724304,694.68
1.724337,693
1.724371,693
1.724404,691.08
1.724437,691.08
1.724471,690.96
1.724504,690.96
1.724537,690.84
1.724571,690.84
1.724604,692.16
1.724638,692.16
1.724672,691.08
1.724704,691.08
1.724738,696.24
1.724772,696.24
1.724805,693.96
1.724839,693.36
1.724871,692.04
1.724905,690.48
1.724939,690.48
1.724972,691.8
1.725005,693.72
1.725039,693.72
1.725072,689.4
1.725105,689.4
1.72514,690.72
1.725172,690.72
1.725206,690.72
1.725239,695.64
1.725273,696.12
1.725306,695.64
1.725339,693.48
1.725373,693.48
1.725407,693.48
1.72544,693.96
1.725473,693.96
1.725507,693.96
1.72554,693
1.725574,692.04
1.725607,692.04
1.72564,692.64
1.725674,692.64
1.725707,692.64
1.725741,696.24
1.725774,696.24
1.725807,692.28
1.725841,690.12
1.725875,690.12
1.725908,690.72
1.725941,692.04
1.725974,692.88
1.726008,693.6
1.726042,693.6
1.726074,690.72
1.726108,690.72
1.726142,694.68
1.726175,694.68
1.726209,694.32
1.726241,693.12
1.726275,691.68
1.726309,691.56
1.726342,691.08
1.726376,691.56
1.726409,691.08
1.726442,692.64
1.726476,693.48
1.72651,693.48
1.726542,693.48
1.726576,695.64
1.72661,695.64
1.726643,693.36
1.726677,693.36
1.726709,692.88
1.726743,695.04
1.726777,692.88
1.72681,692.52
1.726843,691.8
1.726877,691.8
1.72691,691.2
1.726944,691.2
1.726977,691.68
1.72701,694.92
1.727044,692.52
1.727077,692.52
1.727111,691.56
1.727145,691.56
1.727177,695.4
1.727211,695.4
1.727245,692.76
1.727278,692.76
1.727311,693.6
1.727344,695.64
1.727381,693.6
1.727411,694.32
1.727445,690
1.727478,691.2
1.727512,691.2
1.727545,691.2
1.727579,695.16
1.727613,693.84
1.727645,696.6
1.727679,693.84
1.727713,690.48
1.727746,690.48
1.727779,690.48
1.727812,692.76
1.727846,694.08
1.72788,693.24
1.727913,694.08
1.727946,693.24
1.72798,693.12
